Time ,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2020-12-22 04:00:00,3,0,1,0,12,0,1,0,3,3,1,0,0,2,0,1,0,0,0,0,0,0,3,2,0,3,0,0,0,0,0,0,5,1,0,5,3,1,3,0,1,0,0,6,1,0,1,0,1,3,0
2020-12-22 05:00:00,1,0,1,1,10,0,0,0,1,3,6,0,1,5,1,0,0,1,5,1,0,4,4,5,0,3,0,0,3,1,3,0,8,1,0,7,0,0,3,1,5,0,1,4,2,1,4,1,0,1,0
2020-12-22 06:00:00,2,0,4,0,17,3,4,0,1,6,4,1,1,1,1,2,1,3,6,4,2,4,6,3,0,1,3,3,3,2,0,4,13,1,0,4,1,1,10,0,3,0,3,8,1,0,6,2,0,1,0
2020-12-22 07:00:00,2,0,2,2,44,13,5,0,3,6,3,0,0,6,5,2,1,2,10,3,4,6,9,4,0,6,1,1,4,1,7,2,24,13,0,2,1,5,11,1,1,0,9,15,2,1,4,7,1,5,0
2020-12-22 08:00:00,4,0,14,5,62,3,4,2,8,16,12,4,0,11,3,3,5,4,8,3,3,9,7,7,3,0,0,2,5,5,4,2,37,9,0,14,5,4,16,0,3,0,19,28,2,0,11,7,0,2,0
2020-12-22 09:00:00,4,1,13,3,63,4,0,1,10,18,14,1,0,17,9,5,1,4,1,2,9,17,7,10,4,10,0,1,4,1,11,2,36,23,3,10,7,2,16,3,6,0,10,33,5,0,12,8,1,4,0
2020-12-22 10:00:00,3,0,9,1,65,8,12,1,7,19,21,0,3,21,5,0,3,7,6,0,12,8,8,11,2,7,1,3,9,1,7,2,46,13,0,17,4,6,23,1,3,0,7,36,4,0,14,12,1,8,0
2020-12-22 11:00:00,2,1,7,1,83,3,8,1,3,24,19,1,2,11,4,1,2,5,7,2,6,7,6,5,0,8,1,3,2,2,21,1,30,12,0,13,3,1,23,2,4,0,4,32,3,2,9,6,1,7,0
2020-12-22 12:00:00,8,2,7,5,51,3,4,2,6,24,9,1,1,18,6,4,2,4,5,3,10,8,7,6,1,10,0,3,4,0,9,0,25,9,0,17,4,5,15,1,11,0,9,40,4,0,12,8,2,4,0
2020-12-22 13:00:00,4,1,20,2,58,8,7,3,5,26,14,0,3,9,9,2,2,2,3,0,14,6,13,5,1,11,1,4,6,0,4,1,32,9,1,12,3,4,22,1,8,1,10,30,2,1,10,10,3,4,0
2020-12-22 14:00:00,5,0,11,1,55,5,4,1,7,26,14,3,1,19,6,1,2,5,3,0,5,11,5,9,0,11,1,2,1,1,7,6,34,17,0,22,1,5,18,1,11,0,8,32,2,1,16,12,1,4,0
2020-12-22 15:00:00,2,1,13,2,52,8,6,1,7,18,18,2,0,13,10,5,2,7,11,1,8,6,6,5,2,4,0,1,1,1,9,5,27,11,0,10,4,2,8,1,9,0,7,38,3,2,9,7,3,0,0
2020-12-22 16:00:00,6,0,11,4,56,6,2,1,7,13,8,1,0,10,5,2,1,9,3,2,4,8,6,5,0,7,1,2,8,1,13,3,33,12,0,17,2,3,14,0,3,0,5,36,2,2,9,6,0,5,0
2020-12-22 17:00:00,3,1,16,1,97,4,4,0,5,19,11,0,4,13,3,2,4,4,8,0,3,6,14,4,2,12,2,0,6,2,9,3,41,6,0,22,4,5,27,1,5,0,12,35,3,1,7,10,0,4,0
2020-12-22 18:00:00,3,0,18,1,65,3,6,0,3,21,7,0,2,9,6,1,4,7,4,1,5,11,8,3,1,8,2,0,3,6,4,2,33,11,0,15,4,4,23,1,2,0,8,36,7,1,4,9,1,5,0
2020-12-22 19:00:00,7,1,9,3,69,8,1,0,9,17,13,1,1,17,8,5,6,4,9,2,2,13,8,14,0,8,0,3,4,4,14,1,34,17,0,14,3,6,14,3,7,0,15,48,5,2,9,13,1,8,0
2020-12-22 20:00:00,9,0,5,4,59,6,5,0,14,18,31,0,1,11,8,7,3,9,6,1,8,11,9,7,3,5,0,0,8,1,9,1,41,6,0,29,5,3,21,7,6,0,19,33,9,0,20,9,3,6,0
2020-12-22 21:00:00,6,0,5,2,53,2,4,1,4,25,14,2,2,18,2,3,5,9,7,2,8,22,8,7,2,4,0,3,6,1,14,0,40,16,0,13,5,0,15,18,6,0,10,26,2,0,11,7,4,2,0
2020-12-22 22:00:00,4,0,9,4,37,7,4,0,2,14,12,2,1,8,8,2,1,2,6,2,4,13,4,5,2,4,1,1,4,0,9,2,25,9,0,22,5,4,10,3,3,0,9,36,3,5,13,4,1,2,0
2020-12-22 23:00:00,1,0,4,3,32,4,2,0,3,14,11,0,0,9,10,4,0,3,2,0,3,5,8,3,4,5,0,0,5,1,10,1,20,5,1,9,0,4,8,1,3,0,7,26,1,1,10,3,0,1,0
2020-12-23 00:00:00,1,0,0,1,28,4,3,0,1,17,10,1,0,5,3,1,0,4,0,0,6,4,4,4,0,5,0,1,2,0,6,2,17,11,0,6,1,2,8,0,1,1,0,18,0,0,3,3,0,0,0
2020-12-23 01:00:00,1,0,3,0,7,2,0,0,1,7,7,0,0,4,3,1,0,1,1,0,3,2,5,1,1,5,0,0,4,1,3,1,11,2,0,1,0,0,1,0,2,0,0,11,2,0,0,1,1,0,0
2020-12-23 02:00:00,2,1,2,3,6,0,0,0,1,3,2,0,0,0,1,1,0,1,1,1,1,1,2,0,0,0,0,1,0,0,4,0,8,4,0,2,0,0,0,0,0,1,1,6,0,0,2,2,0,1,0
2020-12-23 03:00:00,0,0,0,1,8,1,2,0,0,6,1,0,0,4,0,0,0,1,1,1,0,2,2,1,1,1,0,0,1,0,1,0,3,0,0,2,0,1,1,0,1,0,0,5,0,0,1,5,0,1,0
2020-12-23 04:00:00,2,0,1,2,15,1,0,0,1,3,1,0,0,0,0,1,0,0,3,0,0,2,4,1,0,2,0,1,0,2,0,1,3,0,0,5,1,3,2,0,0,0,1,4,0,0,2,1,0,2,0
2020-12-23 05:00:00,2,0,5,1,12,3,1,0,1,7,7,0,0,2,3,0,0,0,0,0,2,4,4,2,2,1,0,1,1,0,0,2,9,6,0,3,1,3,7,0,0,0,5,5,1,0,7,0,2,0,0
2020-12-23 06:00:00,3,0,4,0,11,3,0,0,0,6,7,2,0,5,1,0,0,0,2,3,0,2,3,5,0,1,0,0,1,1,6,1,7,2,0,3,0,2,7,0,1,0,2,23,2,0,21,1,0,1,0
2020-12-23 07:00:00,5,0,4,0,45,5,2,0,2,16,9,1,1,7,1,2,0,0,1,3,10,11,2,2,0,4,0,0,5,0,4,4,13,11,0,6,2,4,12,1,1,1,10,19,0,0,6,3,0,5,1
2020-12-23 08:00:00,2,0,10,1,65,11,8,0,7,10,5,3,1,6,6,4,1,2,5,2,14,2,12,4,3,2,1,1,7,1,3,2,30,11,0,11,1,4,14,1,4,0,13,27,0,1,19,11,0,5,2
2020-12-23 09:00:00,3,0,13,4,50,5,7,0,3,14,13,3,0,18,5,5,1,4,7,1,4,9,19,9,4,5,0,1,6,0,4,4,35,11,0,18,5,3,16,1,8,0,10,33,2,4,8,15,0,4,1
2020-12-23 10:00:00,2,1,6,4,55,12,7,2,7,27,15,0,1,11,6,2,2,2,10,1,12,18,11,11,4,7,0,1,2,0,8,5,26,12,2,8,5,5,16,0,1,2,15,45,3,4,8,10,1,1,1
2020-12-23 11:00:00,4,0,8,4,60,9,4,0,6,24,23,0,0,9,3,5,2,3,4,0,7,5,9,4,2,6,2,5,4,1,8,3,33,14,0,17,15,13,22,0,2,1,10,53,5,0,16,14,0,7,0
2020-12-23 12:00:00,6,0,3,1,64,3,5,1,4,20,15,0,1,13,12,3,0,3,5,1,2,8,3,5,7,7,0,1,5,0,9,2,40,10,1,26,2,5,22,3,6,1,13,40,3,2,5,17,2,8,0
2020-12-23 13:00:00,5,2,15,1,54,3,4,2,4,16,11,3,3,11,6,2,4,3,8,2,8,8,8,5,1,2,0,3,5,1,3,0,28,6,1,12,2,6,14,3,2,0,9,33,2,0,15,8,1,9,0
2020-12-23 14:00:00,1,0,9,1,47,6,2,0,1,19,13,1,1,9,8,2,2,4,7,0,10,6,9,5,2,7,1,0,7,1,5,2,30,7,1,17,1,4,8,8,6,0,7,33,0,0,4,9,2,1,0
2020-12-23 15:00:00,8,1,5,2,47,5,1,1,2,18,7,1,1,7,4,3,3,7,2,2,6,15,7,10,3,5,2,2,7,1,6,1,35,11,0,7,1,4,9,0,4,2,9,42,2,1,8,11,0,6,0
2020-12-23 16:00:00,1,0,3,6,48,2,2,0,4,22,15,0,2,9,2,2,3,3,6,0,7,9,9,5,3,5,0,1,5,2,4,0,24,11,0,16,4,6,14,1,10,1,4,41,1,0,13,10,3,2,0
2020-12-23 17:00:00,2,0,8,2,55,6,3,2,5,16,14,0,1,9,4,1,3,1,1,0,11,5,5,9,0,4,2,2,1,1,12,0,21,10,0,22,5,4,18,1,5,1,14,29,3,0,12,7,1,4,1
2020-12-23 18:00:00,5,0,9,1,57,2,4,2,2,24,10,0,1,7,5,5,1,0,3,2,4,12,11,3,2,7,0,3,3,0,4,1,24,6,2,19,4,4,11,2,4,0,6,44,0,1,17,10,2,3,0
2020-12-23 19:00:00,5,0,9,4,45,6,2,0,1,19,8,1,0,3,8,6,0,2,3,1,4,12,13,5,0,5,0,1,3,1,6,3,23,5,1,20,2,1,14,0,3,0,5,34,3,0,8,8,2,5,0
2020-12-23 20:00:00,4,0,10,5,50,5,2,5,3,9,11,0,1,8,7,2,1,2,1,0,6,9,11,7,3,15,0,3,2,1,9,0,17,4,2,12,0,0,17,10,4,0,8,36,2,0,13,5,0,3,0
2020-12-23 21:00:00,3,0,3,1,42,6,3,1,2,11,7,3,1,7,7,3,1,4,5,1,7,7,4,4,2,7,0,1,6,1,7,1,25,11,0,11,1,1,11,0,5,0,3,29,0,0,9,3,1,6,1
2020-12-23 22:00:00,1,2,0,1,41,8,2,1,1,12,8,1,0,6,6,2,1,0,1,2,7,4,5,0,2,1,0,1,1,5,3,1,18,8,1,10,1,5,3,0,3,0,2,27,2,1,12,4,1,3,1
2020-12-23 23:00:00,0,1,8,1,26,2,2,0,1,20,7,0,0,6,5,4,1,2,0,1,3,3,5,4,2,3,0,0,0,2,1,2,15,2,1,5,2,3,16,3,2,0,3,17,2,1,1,3,1,4,0
2020-12-24 00:00:00,2,0,3,0,22,1,2,0,0,14,7,0,0,7,4,0,1,0,1,1,2,3,2,1,0,0,0,0,2,1,1,0,11,3,0,6,1,4,5,3,1,1,1,15,1,0,6,6,0,0,0
2020-12-24 01:00:00,2,0,0,0,13,1,0,0,1,3,7,0,0,4,1,0,2,0,1,0,2,2,6,4,0,1,0,1,2,0,0,0,6,1,0,2,0,1,9,0,1,0,1,9,0,0,3,0,2,1,0
2020-12-24 02:00:00,0,0,1,0,11,1,0,0,0,4,0,0,0,0,3,0,1,0,1,1,3,0,1,0,0,1,0,0,0,0,4,0,15,0,0,1,1,0,4,0,0,0,0,8,1,0,3,0,1,0,0
2020-12-24 03:00:00,0,0,1,0,4,1,2,0,0,0,2,0,1,2,3,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,2,2,0,0,0,0,4,0,0,1,2,0,0,0
2020-12-24 04:00:00,0,0,4,0,5,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,1,3,0,1,3,0,1,0,0,0,0,0,2,0,0,2,0,1,0,0
2020-12-24 05:00:00,0,0,1,2,13,1,0,0,1,2,3,2,0,1,1,0,0,1,2,0,1,0,0,0,0,0,0,1,3,1,2,0,7,2,0,4,0,3,3,0,0,0,1,5,0,0,5,0,0,0,0
2020-12-24 06:00:00,4,0,6,1,15,3,1,3,0,1,2,1,4,9,1,3,1,2,0,1,5,5,4,3,1,2,0,0,2,0,2,2,10,5,0,5,1,0,0,0,2,0,2,12,0,0,3,2,0,1,0
2020-12-24 07:00:00,1,1,1,0,32,2,2,0,0,7,5,1,2,6,3,2,1,1,3,0,2,1,2,5,2,1,1,0,3,1,2,1,9,5,0,5,6,2,6,0,1,0,5,16,0,0,4,4,0,1,0
2020-12-24 08:00:00,1,0,9,0,66,4,3,1,3,14,5,2,1,8,1,0,2,4,4,0,3,3,4,2,5,6,1,1,3,2,5,3,20,9,2,11,3,3,18,0,2,1,6,19,4,3,9,11,0,1,2
2020-12-24 09:00:00,1,0,6,3,53,8,3,0,7,18,10,0,2,11,5,3,1,1,9,1,5,6,7,1,4,3,0,2,6,0,7,4,34,8,0,9,2,5,14,2,6,1,13,26,1,2,11,7,0,5,0
2020-12-24 10:00:00,6,0,10,1,55,6,9,0,6,15,25,0,0,8,7,4,1,4,16,2,9,2,8,3,3,8,2,3,4,3,13,2,26,10,0,11,9,3,14,0,1,0,6,38,1,2,5,8,2,6,0
2020-12-24 11:00:00,3,0,7,0,66,11,4,0,5,14,8,1,0,13,7,0,1,6,1,2,5,8,9,4,2,4,0,3,5,2,12,0,30,5,0,16,4,7,12,0,3,0,6,34,3,1,9,12,1,3,0
2020-12-24 12:00:00,5,1,6,5,53,5,2,2,1,18,12,1,0,17,5,1,1,1,4,0,4,10,3,6,0,5,0,1,5,1,7,1,22,13,0,16,2,5,21,1,7,0,9,18,5,1,6,17,3,5,0
2020-12-24 13:00:00,3,0,7,5,59,8,3,1,2,16,8,0,0,10,13,2,0,2,4,0,13,12,10,6,2,4,1,0,8,0,6,5,36,8,0,8,2,6,9,1,1,0,4,31,0,0,10,7,1,1,0
2020-12-24 14:00:00,5,1,10,1,35,6,3,0,3,11,10,0,1,15,4,1,0,1,1,0,6,13,7,4,1,6,2,2,1,0,6,1,26,8,0,14,6,5,12,2,4,0,3,31,2,0,10,10,0,2,0
2020-12-24 15:00:00,1,0,7,1,46,2,1,1,3,6,15,1,0,9,2,1,3,7,1,0,9,13,3,8,1,4,1,2,4,0,5,1,21,3,0,13,3,3,11,0,5,1,4,24,3,0,11,10,0,3,0
2020-12-24 16:00:00,1,0,9,2,35,7,2,3,0,14,14,0,2,3,1,1,0,1,4,0,4,7,7,3,3,2,0,2,4,2,5,0,10,8,0,5,3,1,7,1,7,1,5,25,3,0,8,6,2,4,0
2020-12-24 17:00:00,2,1,4,3,53,3,2,1,2,12,25,3,0,12,2,5,1,1,6,0,3,8,4,2,2,3,2,1,2,0,5,1,18,7,0,14,4,5,8,0,7,0,3,28,0,1,4,4,0,4,0
2020-12-24 18:00:00,5,0,2,1,45,4,3,1,4,14,15,1,0,8,9,2,1,1,5,1,5,5,6,8,4,3,2,1,3,1,10,2,24,8,0,10,2,2,12,2,4,0,6,28,1,1,5,6,0,2,0
2020-12-24 19:00:00,3,0,6,6,33,4,0,1,0,18,10,4,1,5,4,4,3,1,4,0,6,7,2,6,2,0,0,0,2,1,6,2,17,5,0,12,5,0,16,0,1,0,3,24,1,1,6,12,1,3,0
2020-12-24 20:00:00,4,0,6,1,38,3,2,1,4,15,13,0,1,13,1,3,1,5,3,3,5,4,5,6,3,4,0,1,2,2,4,1,13,8,0,15,2,2,11,2,2,0,4,27,2,1,3,11,2,1,0
2020-12-24 21:00:00,3,3,7,1,38,1,1,1,0,13,5,3,2,6,5,3,0,3,2,0,5,10,9,3,3,4,3,1,3,0,7,0,15,4,0,7,1,3,8,20,0,0,3,17,1,1,5,4,1,4,0
2020-12-24 22:00:00,5,1,5,1,34,3,0,2,9,14,11,0,0,8,7,1,1,5,3,0,1,6,6,4,4,2,2,2,1,0,6,1,14,9,0,7,0,3,9,2,1,0,5,29,0,0,4,5,0,1,0
2020-12-24 23:00:00,2,0,4,1,21,1,1,0,0,6,6,1,1,5,4,0,0,3,9,0,3,7,0,2,1,2,0,1,0,0,4,0,16,2,0,4,0,4,2,0,0,0,3,25,4,0,7,3,2,4,0
2020-12-25 00:00:00,0,0,4,2,24,2,2,0,0,4,3,0,0,4,2,1,0,0,2,0,5,3,2,1,1,0,0,0,2,0,7,0,5,4,0,7,0,3,4,1,0,0,4,14,0,0,4,6,0,2,0
2020-12-25 01:00:00,2,0,0,1,19,1,0,0,0,7,2,0,0,3,1,1,0,2,4,0,2,3,5,0,1,2,0,0,0,0,3,0,5,5,0,2,0,2,3,0,0,0,2,10,1,0,4,2,0,1,0
2020-12-25 02:00:00,0,0,1,2,10,1,0,0,0,7,0,0,0,3,3,0,0,0,1,0,2,1,1,0,0,0,0,2,2,0,0,2,5,4,0,4,0,3,1,0,0,1,1,2,1,0,0,0,0,1,0
2020-12-25 03:00:00,0,0,1,0,11,0,2,0,0,3,0,0,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,10,0,0,3,1,1,0,0,1,0,0,5,3,0,0,0,0,0,0
2020-12-25 04:00:00,0,0,3,0,4,3,0,0,0,0,1,0,0,2,1,0,0,2,1,0,0,3,0,2,0,0,0,0,0,0,0,2,4,1,0,0,1,2,1,0,0,0,0,5,0,0,1,2,0,0,0
2020-12-25 05:00:00,0,0,0,0,8,3,0,0,1,3,2,0,0,2,0,0,0,0,0,0,2,1,1,2,0,0,0,0,1,0,0,1,7,1,0,1,0,0,3,0,1,0,2,3,0,0,6,1,0,1,0
2020-12-25 06:00:00,1,0,4,0,13,3,1,0,0,5,0,1,0,1,2,1,0,0,4,0,0,1,1,1,2,1,1,0,2,0,3,2,3,0,0,1,1,2,0,0,0,0,2,3,0,0,1,0,0,0,0
2020-12-25 07:00:00,4,0,2,1,23,1,0,0,2,5,10,2,1,8,1,3,2,1,7,0,7,0,3,0,0,5,1,0,1,1,4,0,2,1,0,4,2,2,6,0,1,0,5,9,1,0,3,3,0,2,0
2020-12-25 08:00:00,3,0,5,0,25,4,0,1,1,9,6,0,1,7,3,0,0,0,8,0,5,5,3,4,1,3,1,0,0,0,6,4,12,4,0,3,2,1,3,1,0,0,5,13,0,0,3,4,0,1,0
2020-12-25 09:00:00,7,0,3,3,36,7,0,0,4,17,10,2,0,5,2,1,0,3,4,0,0,4,3,0,1,5,0,2,2,0,11,1,13,6,0,9,1,3,4,0,3,0,6,11,2,0,5,5,0,1,0
2020-12-25 10:00:00,2,0,9,1,30,2,2,0,0,12,8,0,0,4,5,1,3,3,4,1,6,2,7,1,0,1,0,1,3,0,3,1,10,4,0,7,0,4,9,3,4,0,4,24,2,0,2,4,0,2,0
2020-12-25 11:00:00,1,0,4,0,39,3,0,1,2,8,7,1,1,9,4,3,1,3,4,1,6,5,3,5,3,5,0,4,4,0,9,1,15,1,0,10,1,2,10,0,6,0,10,23,0,0,3,7,0,4,0
2020-12-25 12:00:00,3,1,6,0,31,6,1,1,1,16,11,0,2,8,2,0,1,0,3,0,7,2,5,1,1,2,0,0,4,1,2,1,19,9,0,6,1,1,8,0,2,0,9,14,2,0,8,3,2,2,0
2020-12-25 13:00:00,3,0,5,1,40,1,1,0,7,12,4,0,0,6,2,2,1,1,5,0,4,4,1,2,0,4,0,0,6,0,7,5,14,4,0,3,1,6,11,0,0,2,9,16,2,0,5,6,0,1,0
2020-12-25 14:00:00,3,0,3,2,33,2,1,0,3,3,6,0,0,8,6,2,0,4,1,1,2,5,6,5,1,2,0,1,3,0,7,0,14,3,0,10,5,2,10,0,2,1,5,15,1,1,3,4,0,1,0
2020-12-25 15:00:00,3,0,0,2,37,0,1,1,3,22,8,0,0,7,5,2,1,0,5,1,2,5,1,2,0,2,0,1,2,0,2,0,19,7,0,1,2,1,5,2,1,1,4,10,0,0,4,3,2,5,1
2020-12-25 16:00:00,2,0,4,0,35,2,4,0,17,6,6,1,0,11,3,1,0,1,3,1,0,2,3,3,2,5,0,1,1,0,2,2,13,4,0,5,0,2,10,2,5,0,1,12,1,5,0,7,0,3,0
2020-12-25 17:00:00,4,0,8,1,36,2,1,3,2,11,4,0,0,3,4,2,0,2,5,0,2,3,3,4,1,3,0,0,3,0,4,2,13,5,1,4,0,2,4,0,3,1,6,26,0,0,4,12,0,1,0
2020-12-25 18:00:00,2,0,7,0,31,4,4,0,2,14,8,0,2,5,1,0,1,6,6,1,4,4,3,4,0,4,0,0,3,4,2,0,17,7,0,11,4,1,10,0,5,0,3,19,3,2,12,4,0,5,0
2020-12-25 19:00:00,3,0,6,0,30,1,3,1,5,13,12,0,0,3,5,1,3,2,2,1,3,5,6,3,2,3,0,0,1,2,5,2,23,5,0,2,0,1,7,0,1,0,2,11,2,5,3,5,0,2,0
2020-12-25 20:00:00,0,1,6,0,33,1,1,1,2,12,4,0,2,4,2,0,0,1,12,1,5,8,2,4,3,2,0,1,4,1,6,1,13,9,0,7,2,0,4,0,1,0,5,17,0,0,5,6,0,1,0
2020-12-25 21:00:00,2,0,6,1,24,2,2,0,2,6,10,0,1,3,2,0,1,0,3,0,3,2,7,2,0,2,0,0,1,3,0,0,8,5,0,5,2,2,7,2,0,1,1,7,1,1,4,3,0,1,0
2020-12-25 22:00:00,1,0,3,0,23,4,3,0,1,8,3,0,0,9,1,0,0,1,1,0,5,4,2,1,1,2,0,0,9,0,3,0,7,4,0,5,4,0,2,1,1,0,2,17,1,2,7,0,0,1,0
2020-12-25 23:00:00,0,1,0,1,11,2,2,0,6,8,6,0,0,2,4,1,0,1,5,0,3,1,3,3,1,1,1,1,3,1,11,0,13,5,0,4,1,0,4,0,0,0,1,5,1,0,4,3,0,3,0
2020-12-26 00:00:00,1,0,1,0,14,0,0,1,1,4,6,0,0,6,3,1,0,1,0,0,1,2,2,1,0,2,0,0,0,0,3,2,11,0,0,7,0,4,3,1,1,0,1,2,0,0,4,2,0,2,0
2020-12-26 01:00:00,0,0,1,0,4,0,0,0,0,7,2,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,2,0,2,0,3,3,0,4,0,2,2,0,1,0,2,6,0,0,3,1,0,1,0
2020-12-26 02:00:00,0,0,0,0,3,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,1,1,1,0,2,0,0,3,0,0,2,0,0,0,0
2020-12-26 03:00:00,0,0,1,0,4,1,0,0,0,3,1,0,0,1,0,0,2,0,0,0,0,1,0,1,1,1,0,0,6,0,2,0,5,1,0,4,0,2,3,1,1,0,0,1,0,0,0,2,0,0,0
2020-12-26 04:00:00,0,0,0,0,4,0,0,0,1,4,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-26 05:00:00,0,0,0,1,3,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0
2020-12-26 06:00:00,1,0,1,0,7,5,1,0,0,1,2,1,1,0,0,0,0,1,0,1,0,1,2,2,0,0,1,0,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,2,2,0,1,0,0,0,0
2020-12-26 07:00:00,2,0,2,0,17,3,0,1,3,4,3,0,0,5,1,1,1,0,6,0,3,8,6,1,0,2,0,0,0,0,3,0,5,2,0,2,2,1,3,0,1,0,4,4,0,0,5,2,0,1,0
2020-12-26 08:00:00,4,0,5,2,35,4,1,0,2,9,6,1,0,5,3,1,0,1,2,2,5,4,4,8,1,2,0,1,4,0,3,2,15,5,1,3,2,2,4,1,4,0,2,11,3,0,5,6,0,2,0
2020-12-26 09:00:00,5,1,6,1,44,5,3,0,1,13,5,0,0,7,2,0,1,1,8,1,4,5,8,4,0,3,0,1,3,2,8,2,17,6,0,9,3,5,5,2,2,0,4,14,2,0,4,6,0,4,0
2020-12-26 10:00:00,1,0,4,0,37,4,0,0,8,10,2,2,1,7,7,2,0,2,8,0,3,5,5,5,0,1,0,0,4,3,7,1,17,3,2,11,1,6,6,1,3,0,5,25,3,1,5,8,1,3,0
2020-12-26 11:00:00,4,0,6,3,48,1,1,0,6,14,8,2,2,8,3,2,1,4,1,0,5,1,5,4,4,3,0,1,4,3,10,2,22,7,1,3,1,1,9,3,2,0,9,29,0,2,7,7,1,5,0
2020-12-26 12:00:00,2,2,2,0,37,4,1,1,2,15,13,0,1,12,4,2,0,5,5,0,1,7,4,2,1,6,1,0,3,1,6,2,21,6,0,9,2,2,5,1,1,0,9,25,3,1,6,7,2,0,0
2020-12-26 13:00:00,4,0,6,2,45,10,3,5,3,23,13,3,0,11,7,0,0,3,8,0,3,7,5,1,0,3,0,0,4,1,4,3,18,5,0,5,0,0,8,0,3,0,4,18,1,0,5,10,0,3,0
2020-12-26 14:00:00,4,0,5,3,44,8,5,0,6,9,8,1,3,4,3,0,1,4,2,2,4,8,8,4,1,3,0,1,3,2,6,1,26,6,0,9,3,2,7,2,2,2,2,28,2,1,10,7,0,1,0
2020-12-26 15:00:00,1,0,4,0,69,5,2,0,4,13,5,1,0,3,4,0,3,4,4,2,4,5,5,0,8,3,1,2,4,0,7,5,22,3,0,12,4,1,9,0,1,0,8,26,2,0,13,6,1,2,0
2020-12-26 16:00:00,0,0,3,2,36,4,6,0,3,10,6,1,0,8,28,1,1,4,0,3,3,3,6,2,0,3,0,0,6,0,6,4,18,6,0,12,2,3,11,0,2,0,3,17,5,0,8,9,0,2,0
2020-12-26 17:00:00,4,0,5,3,47,5,3,1,0,27,13,3,1,5,12,1,2,9,3,2,2,6,4,1,0,1,0,0,8,1,2,4,20,11,0,12,2,0,17,0,1,1,5,17,2,0,5,12,0,1,0
2020-12-26 18:00:00,1,1,5,2,31,3,3,0,4,24,6,0,0,6,2,0,4,1,1,0,4,7,3,3,1,4,1,0,5,0,2,2,23,7,0,28,1,4,13,0,6,0,4,26,0,1,12,5,3,1,0
2020-12-26 19:00:00,0,0,8,0,44,2,1,1,3,16,9,1,0,7,2,0,1,2,4,5,3,2,1,4,0,6,0,1,3,2,7,1,26,5,1,16,0,1,12,1,5,2,4,20,1,0,9,6,0,6,1
2020-12-26 20:00:00,2,0,8,2,49,2,2,1,1,10,5,3,0,6,3,0,2,6,6,0,7,7,5,2,0,7,2,0,8,0,6,1,34,2,1,5,1,0,9,1,3,1,5,21,2,0,7,10,1,6,0
2020-12-26 21:00:00,4,0,5,2,33,2,2,0,1,16,9,1,1,6,3,0,0,0,4,1,4,8,3,0,0,3,0,0,4,4,4,3,22,9,0,16,2,2,12,0,1,0,5,20,3,0,13,4,0,1,0
2020-12-26 22:00:00,1,0,3,0,30,1,3,0,5,9,4,0,1,5,3,1,0,5,6,0,3,2,12,3,0,6,0,1,2,2,5,0,11,5,0,8,1,3,7,6,6,0,8,12,0,0,23,6,2,0,0
2020-12-26 23:00:00,2,0,1,0,31,0,2,0,5,4,6,2,0,4,3,1,1,0,2,0,2,3,4,1,0,5,0,0,3,0,5,1,13,5,1,11,2,1,5,0,2,1,1,15,5,0,4,5,1,3,0
2020-12-27 00:00:00,0,0,4,0,17,2,2,1,1,5,6,0,0,5,3,1,2,1,4,1,3,2,2,2,0,2,0,0,0,1,2,0,12,1,0,2,0,1,4,1,2,0,1,12,1,0,4,2,0,1,0
2020-12-27 01:00:00,1,0,0,0,9,1,0,1,1,4,4,0,0,2,4,1,0,0,2,0,4,2,1,3,0,1,0,1,1,1,0,0,11,2,0,2,0,1,6,0,0,0,3,6,0,0,2,1,1,1,0
2020-12-27 02:00:00,0,0,0,0,8,0,0,0,0,7,2,0,0,3,2,0,1,1,5,0,1,1,2,2,0,0,0,0,1,1,1,0,4,3,0,2,0,2,3,0,0,0,0,11,0,0,0,1,0,0,0
2020-12-27 03:00:00,0,1,3,0,7,0,0,0,0,2,2,2,0,1,0,0,0,1,2,0,0,0,3,0,0,0,0,2,2,3,0,0,5,0,0,0,0,1,2,0,0,0,0,5,0,0,2,2,0,1,0
